50.26 0 4.79 231 57.45 0.0003 5.21 336 0 0 1 0 0 0 0 0 0 0
50.26 0 4.79 231 57.45 0.0003 5.21 336 0 0 0 0 0 0 1 0 0 0
50.26 0 4.79 231 57.45 0.0003 5.21 336 0 0 0 0 0 0 1 0 0 0
55.51 0 5.85 260 57.04 0 4.4 357 0 0 0 0 1 0 0 0 0 0
55.51 0 5.85 260 57.04 0 4.4 357 0 0 1 0 0 0 0 0 0 -8
55.51 0 5.85 260 57.04 0 4.4 357 0 0 1 0 0 0 0 0 0 0
57.23 0 6.98 221 53.58 0 2.6 209 0 0 1 0 0 0 0 0 0 0
57.23 0 6.98 221 53.58 0 2.6 209 0 0 1 0 0 0 0 0 0 -2
57.23 0 6.98 221 53.58 0 2.6 209 0 0 0 0 0 0 1 0 0 0
61 0.0008 9.43 240 53.66 0 6.78 251 0 0 1 0 0 0 0 0 0 0
61 0.0008 9.43 240 53.66 0 6.78 251 0 0 1 0 0 0 0 0 0 -8
61 0.0008 9.43 240 53.66 0 6.78 251 0 0 1 0 0 0 0 0 0 0
61 0.0008 9.43 240 53.66 0 6.78 251 0 0 1 0 0 0 0 0 0 0
61 0.0008 9.43 240 53.66 0 6.78 251 0 0 0 0 0 0 1 0 0 0
57.2 0 8.28 230 57.21 0 5.76 259 0 0 0 1 0 0 0 0 0 -3
57.2 0 8.28 230 57.21 0 5.76 259 0 0 0 0 1 0 0 0 0 101
57.2 0 8.28 230 57.21 0 5.76 259 0 0 0 0 0 0 1 0 0 0
57.2 0 8.28 230 57.21 0 5.76 259 0 0 0 0 0 0 1 0 0 0
61.01 0 11.32 259 62 0 4.88 256 0 0 0 0 1 0 0 0 0 0
61.01 0 11.32 259 62 0 4.88 256 0 0 0 1 0 0 0 0 0 117
61.01 0 11.32 259 62 0 4.88 256 0 0 1 0 0 0 0 0 0 0
61.01 0 11.32 259 62 0 4.88 256 0 0 0 0 0 0 1 0 0 0
60.96 0.0004 6.01 191 55.9 0 1.75 174 0 0 1 0 0 0 0 0 0 0
60.96 0.0004 6.01 191 55.9 0 1.75 174 0 0 0 0 1 0 0 0 0 -11
